Last	First	HOF	From	To	Position1	Position	Position2	Ht	Wt	Month	Day	Year	Country	DaysBefore
LeBlanc	Ray	N	1992	1992	G	G	NA	70	170	October	24	1964	USA	273
Peplinski	Jim	N	1981	1995	RW	F	NA	75	210	October	24	1960	Canada	273
Mayers	Jamal	N	1997	2009	RW	F	NA	73	214	October	24	1974	Canada	273
Ingarfield	Earl	N	1959	1971	C	F	NA	71	185	October	25	1934	Canada	273
Comeau	Rey	N	1972	1980	C	F	NA	68	190	October	25	1948	Canada	273
Conn	 Maitland 	N	1934	1935	LW	F	NA	71	180	October	25	1904	Canada	273
Shannon	Gerry	N	1934	1938	LW	F	NA	71	170	October	25	1910	Canada	273
Martin	Terry	N	1976	1985	LW	F	NA	71	195	October	25	1955	Canada	273
Redmond	Keith	N	1994	1994	LW	F	NA	75	208	October	25	1972	Canada	273
Clark	Wendel	N	1986	2000	LW	F	D	71	194	October	25	1966	Canada	273
Beranek	Josef	N	1992	2001	LW	F	C	74	195	October	25	1969	Czech Republic	273
MacMillan	John	N	1961	1965	RW	F	NA	70	185	October	25	1935	Canada	273
Murdoch	Don	N	1977	1982	RW	F	NA	71	180	October	25	1956	Canada	273
Boyer	Zac	N	1995	1996	RW	F	NA	73	199	October	25	1971	Canada	273
Chase	Kelly	N	1990	2000	RW	F	NA	71	201	October	25	1967	Canada	273
Murray	Chris	N	1995	2000	RW	F	NA	74	213	October	25	1974	Canada	273
Houle	Rejean	N	1970	1983	W	F	NA	71	170	October	25	1949	Canada	273
Noris	Joe	N	1972	1974	C	F	D	73	185	October	26	1951	USA	273
Petrovicky	Robert	N	1993	2001	C	F	NA	71	172	October	26	1973	Slovakia	273
Kelly	Steve	N	1997	2008	C	F	NA	74	205	October	26	1976	Canada	273
McLenahan	Rollie	N	1946	1946	D	D	NA	67	169	October	26	1921	Canada	273
Crawford	Jack	N	1938	1950	D	D	NA	71	200	October	26	1916	Canada	273
Walsh	Jim	N	1982	1982	D	D	NA	73	185	October	26	1956	USA	273
Kiprusoff	Miikka	N	2001	2009	G	G	NA	73	184	October	26	1976	Finland	273
Ledingham	Walt	N	1973	1977	LW	F	NA	71	180	October	26	1950	Canada	273
Rissmiller	Patrick	N	2004	2009	LW	F	NA	76	220	October	26	1978	USA	273
Oliver	Harry	Y	1927	1937	RW	F	NA	68	155	October	26	1898	Canada	273
Stevenson	Shayne	N	1991	1993	RW	F	NA	73	190	October	26	1970	Canada	273
Poirier	Gordie	N	1940	1940	C	F	NA	66	150	October	27	1914	Canada	273
Minor	Gerry	N	1980	1984	C	F	NA	68	178	October	27	1958	Canada	273
Ricci	Mike	N	1991	2007	C	F	NA	73	200	October	27	1971	Canada	273
Petersen	Toby	N	2001	2009	C	F	NA	70	197	October	27	1978	USA	273
Foster	Corey	N	1989	1997	D	D	NA	75	204	October	27	1969	Canada	273
Butler	Chris	N	2009	2009	D	D	NA	73	195	October	27	1986	USA	273
Lehman	Hugh	Y	1927	1928	G	G	NA	68	168	October	27	1885	Canada	273
McCool	Frank	N	1945	1946	G	G	NA	73	170	October	27	1918	Canada	273
DesRochers	Patrick	N	2002	2003	G	G	NA	75	209	October	27	1979	Canada	273
Nantais	Rich	N	1975	1977	LW	F	NA	71	188	October	27	1954	Canada	273
Driscoll	Peter	N	1980	1981	LW	F	NA	73	190	October	27	1954	Canada	273
MacLellan	Brian	N	1983	1992	LW	F	NA	75	220	October	27	1958	Canada	273
DePalma	Larry	N	1986	1994	LW	F	NA	73	195	October	27	1965	USA	273
Lauer	Brad	N	1987	1996	LW	F	NA	73	195	October	27	1966	Canada	273
Samsonov	Sergei	N	1998	2009	LW	F	NA	68	188	October	27	1978	Russia	273
Broten	Paul	N	1990	1996	RW	F	NA	71	188	October	27	1965	USA	273
Drouin	Jude	N	1969	1981	C	F	NA	70	160	October	28	1948	Canada	273
Hoover	Ron	N	1990	1992	C	F	NA	73	185	October	28	1966	Canada	273
Hogue	Benoit	N	1988	2002	C	F	NA	70	194	October	28	1966	Canada	273
Cullen	Mark	N	2006	2007	C	F	NA	71	190	October	28	1978	USA	273
Morrison	Kevin	N	1980	1980	D	D	NA	73	202	October	28	1949	Canada	273
Baxter	Paul	N	1980	1987	D	D	NA	71	200	October	28	1955	Canada	273
Nylund	Gary	N	1983	1993	D	D	NA	76	210	October	28	1963	Canada	273
Betik	Karel	N	1999	1999	D	D	NA	74	208	October	28	1978	Czech Republic	273
Skoula	Martin	N	2000	2009	D	D	NA	75	226	October	28	1979	Czech Republic	273
Kozak	Les	N	1962	1962	LW	F	NA	73	185	October	28	1940	Canada	273
Roberts	Doug	N	1966	1975	RW	F	NA	74	212	October	28	1942	USA	273
Ganchar	Perry	N	1984	1989	RW	F	NA	69	180	October	28	1963	Canada	273
Jensen	Chris	N	1986	1992	RW	F	NA	71	180	October	28	1963	Canada	273
Gron	Stanislav	N	2001	2001	RW	F	NA	74	205	October	28	1978	Slovakia	273
Dineen	Kevin	N	1985	2003	RW	F	NA	71	198	October	28	1963	Canada	273
McCaskill	Ted	N	1968	1968	C	F	NA	73	195	October	29	1936	Canada	273
Skaare	Bjorn	N	1979	1979	C	F	NA	73	180	October	29	1958	Norway	273
Vesey	Jim	N	1989	1992	C	F	RW	73	202	October	29	1965	USA	273
Scissons	Scott	N	1991	1994	C	F	NA	73	201	October	29	1971	Canada	273
Otto	Joel	N	1985	1998	C	F	NA	76	220	October	29	1961	USA	273
Higgins	Matt	N	1998	2001	C	F	NA	74	190	October	29	1977	Canada	273
Staal	Eric	N	2004	2009	C	F	NA	76	205	October	29	1984	Canada	273
Shea	Pat	N	1932	1932	D	D	NA	70	190	October	29	1912	USA	273
Juzda	Bill	N	1941	1952	D	D	NA	69	190	October	29	1920	Canada	273
Boland	Mike	N	1975	1979	D	D	NA	73	190	October	29	1954	Canada	273
Potvin	Denis	Y	1974	1988	D	D	NA	73	205	October	29	1953	Canada	273
Ratushny	Dan	N	1993	1993	D	D	NA	73	205	October	29	1970	Canada	273
Mowers	Johnny	N	1941	1947	G	G	NA	71	185	October	29	1916	Canada	273
Dyck	Ed	N	1972	1974	G	G	NA	71	160	October	29	1950	Canada	273
Suomi	Al	N	1937	1937	LW	F	NA	70	170	October	29	1913	USA	273
Goldup	Hank	N	1940	1946	LW	F	NA	71	175	October	29	1918	Canada	273
Gilbertson	Stan	N	1972	1977	LW	F	NA	73	175	October	29	1944	USA	273
Messier	Eric	N	1997	2004	LW	F	NA	74	195	October	29	1973	Canada	273
Gartner	Mike	Y	1980	1998	RW	F	NA	73	187	October	29	1959	Canada	273
Corrinet	Chris	N	2002	2002	RW	F	NA	75	220	October	29	1978	USA	273
Gardner	Cal	N	1946	1957	C	F	NA	73	172	October	30	1924	Canada	273
Lalonde	Ron	N	1973	1979	C	F	NA	70	170	October	30	1952	Canada	273
Hansen	Richie	N	1977	1982	C	F	NA	70	185	October	30	1955	USA	273
Tardif	Patrice	N	1995	1996	C	F	NA	74	202	October	30	1970	Canada	273
Frig	Len	N	1974	1980	D	D	NA	71	190	October	30	1950	Canada	273
Chynoweth	Dean	N	1989	1998	D	D	NA	73	191	October	30	1968	Canada	273
Westcott	Duvie	N	2002	2008	D	D	NA	71	197	October	30	1977	Canada	273
Collins	Sean	N	2009	2009	D	D	NA	73	212	October	30	1983	USA	273
Greene	Andy	N	2007	2009	D	D	NA	71	195	October	30	1982	USA	273
Strachan	Tyson	N	2009	2009	D	D	NA	75	205	October	30	1984	Canada	273
Aitken	Brad	N	1988	1991	LW	F	NA	74	200	October	30	1967	Canada	273
Lawson	Danny	N	1968	1972	RW	F	NA	71	180	October	30	1947	Canada	273
Mayer	Jim	N	1980	1980	RW	F	NA	73	190	October	30	1954	Canada	273
Elynuik	Pat	N	1988	1996	RW	F	NA	73	185	October	30	1967	Canada	273
Ciernik	Ivan	N	1998	2004	RW	F	NA	73	234	October	30	1977	Slovakia	273
Stafford	Drew	N	2007	2009	RW	F	NA	74	213	October	30	1985	USA	273
Stewart	Chris	N	2009	2009	RW	F	NA	74	228	October	30	1987	Canada	273
Lalonde	Newsy	Y	1918	1927	C	F	NA	69	168	October	31	1888	Canada	273
Herberts	Jimmy	N	1925	1930	C	F	RW	70	185	October	31	1897	Canada	273
Goyette	Phil	N	1957	1972	C	F	NA	71	170	October	31	1933	Canada	273
Noel	Claude	N	1980	1980	C	F	NA	71	165	October	31	1955	Canada	273
Davis	Kim	N	1978	1981	C	F	NA	71	170	October	31	1957	Canada	273
McDonald	Bucko	N	1935	1945	D	D	NA	70	205	October	31	1914	Canada	273
Serafini	Ron	N	1974	1974	D	D	NA	71	180	October	31	1953	USA	273
Manno	Bob	N	1977	1985	D	D	NA	73	185	October	31	1956	Canada	273
Siltanen	Risto	N	1980	1987	D	D	NA	68	180	October	31	1958	Finland	273
Eminger	Steve	N	2003	2009	D	D	NA	74	212	October	31	1983	Canada	273
Gagnon	Dave	N	1991	1991	G	G	NA	73	185	October	31	1967	Canada	273
Blake	Mickey	N	1933	1936	LW	F	D	70	186	October	31	1912	Canada	273
Cyr	Paul	N	1983	1992	LW	F	NA	70	180	October	31	1963	Canada	273
Naslund	Mats	N	1983	1995	LW	F	NA	67	160	October	31	1959	Sweden	273
Angelstad	Mel	N	2004	2004	LW	F	NA	74	214	October	31	1972	Canada	273
Durno	Chris	N	2009	2009	LW	F	NA	76	205	October	31	1980	Canada	273
Foligno	Nick	N	2008	2009	LW	F	NA	73	210	October	31	1987	USA	273
Plekanec	Tomas	N	2004	2009	LW	F	NA	70	194	October	31	1982	Czech Republic	273
Bell	Harry	N	1947	1947	RW	F	D	69	176	October	31	1925	Canada	273
Nesterenko	Eric	N	1952	1972	RW	F	NA	74	197	October	31	1933	Canada	273
Babin	Mitch	N	1976	1976	C	F	NA	74	195	November	1	1954	Canada	304
Hahl	Riku	N	2002	2004	C	F	NA	73	205	November	1	1980	Finland	304
Perrin	Eric	N	2004	2009	C	F	NA	69	180	November	1	1975	Canada	304
Boucher	Clarence	N	1927	1928	D	D	NA	73	195	November	1	1896	Canada	304
Arbour	Al	Y	1954	1971	D	D	NA	73	180	November	1	1932	Canada	304
Tremblay	Brent	N	1979	1980	D	D	NA	74	192	November	1	1957	Canada	304
Halward	Doug	N	1976	1989	D	D	NA	73	200	November	1	1955	Canada	304
Myre	Phil	N	1970	1983	G	G	NA	73	185	November	1	1948	Canada	304
Minard	Mike	N	2000	2000	G	G	NA	74	200	November	1	1976	Canada	304
Hrechkosy	Dave	N	1974	1977	LW	F	NA	74	195	November	1	1951	Canada	304
Lesuk	Bill	N	1969	1980	LW	F	NA	69	187	November	1	1946	Canada	304
Moulson	Matt	N	2008	2009	LW	F	NA	73	205	November	1	1983	Canada	304
Ouellette	Gerry	N	1961	1961	RW	F	NA	69	170	November	1	1938	Canada	304
Domi	Tie	N	1990	2006	RW	F	NA	70	213	November	1	1969	Canada	304
Murray	Glen	N	1992	2008	RW	F	NA	75	218	November	1	1972	Canada	304
Meagher	Rick	N	1980	1991	C	F	NA	69	192	November	2	1953	Canada	304
Cullen	Matt	N	1998	2009	C	F	NA	73	200	November	2	1976	USA	304
McLean	Kurtis	N	2009	2009	C	F	NA	73	190	November	2	1980	Canada	304
Stackhouse	Ted	N	1922	1922	D	D	NA	73	200	November	2	1894	Canada	304
Baldwin	Doug	N	1946	1948	D	D	NA	73	175	November	2	1922	Canada	304
Ley	Rick	N	1969	1981	D	D	NA	69	190	November	2	1948	Canada	304
Cooper	David	N	1997	2001	D	D	NA	74	204	November	2	1973	Canada	304
Grenier	Martin	N	2002	2007	D	D	NA	77	245	November	2	1980	Canada	304
Ramholt	Tim	N	2008	2008	D	D	NA	73	194	November	2	1984	Switzerland	304
Salei	Ruslan	N	1997	2009	D	D	NA	73	212	November	2	1974	Belarus	304
Schenn	Luke	N	2009	2009	D	D	NA	74	216	November	2	1989	Canada	304
Smith	Jason	N	1994	2009	D	D	NA	75	215	November	2	1973	Canada	304
Thompson	Paul	N	1927	1939	LW	F	NA	71	180	November	2	1906	Canada	304
Michaluk	John	N	1951	1951	LW	F	NA	70	155	November	2	1928	Canada	304
Howe	Vic	N	1951	1955	RW	F	NA	73	172	November	2	1929	Canada	304
Mosienko	Bill	Y	1942	1955	RW	F	NA	68	160	November	2	1921	Canada	304
Bootland	Darryl	N	2004	2008	RW	F	NA	73	197	November	2	1981	Canada	304
Webster	John	N	1950	1950	C	F	NA	71	160	November	3	1920	Canada	304
Leier	Edward	N	1950	1951	C	F	NA	71	175	November	3	1927	Canada	304
Palazzari	Doug	N	1975	1979	C	F	NA	65	170	November	3	1952	USA	304
Svitov	Alexander	N	2003	2007	C	F	NA	75	228	November	3	1982	Russia	304
Hitchman	Lionel	N	1923	1934	D	D	NA	73	167	November	3	1901	Canada	304
Klingbeil	Ike-Ernest	N	1937	1937	D	D	NA	70	180	November	3	1908	USA	304
Clark	Dan	N	1979	1979	D	D	NA	73	195	November	3	1957	Canada	304
Cowie	Rob	N	1995	1996	D	D	NA	73	195	November	3	1967	Canada	304
Zmolek	Doug	N	1993	2000	D	D	NA	74	222	November	3	1970	USA	304
Carkner	Matt	N	2006	2009	D	D	NA	76	231	November	3	1980	Canada	304
Harrison	Jay	N	2006	2009	D	D	NA	76	211	November	3	1982	Canada	304
O'Neill	Mike	N	1992	1997	G	G	NA	67	155	November	3	1967	Canada	304
Rinne	Pekka	N	2006	2009	G	G	NA	77	207	November	3	1982	Finland	304
Lafrance	Leo	N	1927	1928	LW	F	NA	68	160	November	3	1902	Canada	304
McGill	Jack	N	1935	1937	LW	F	NA	70	150	November	3	1910	Canada	304
McKenzie	Jim	N	1990	2004	LW	F	NA	76	230	November	3	1969	Canada	304
Ehman	Gerry	N	1958	1971	RW	F	NA	73	190	November	3	1932	Canada	304
Grenier	Lucien	N	1970	1972	RW	F	NA	70	163	November	3	1946	Canada	304
Langelle	Pete	N	1939	1942	C	F	NA	71	170	November	4	1917	Canada	304
Hoekstra	Ed	N	1968	1968	C	F	NA	71	170	November	4	1937	Canada	304
Simicek	Roman	N	2001	2002	C	F	NA	73	190	November	4	1971	Czech Republic	304
Arundel	John	N	1950	1950	D	D	NA	71	181	November	4	1927	Canada	304
Heidt	Mike	N	1984	1984	D	D	NA	73	190	November	4	1963	Canada	304
Lavigne	Eric	N	1995	1995	D	D	NA	75	195	November	4	1972	Canada	304
Berry	Rick	N	2001	2004	D	D	NA	74	210	November	4	1978	Canada	304
Fichaud	Eric	N	1996	2001	G	G	NA	71	179	November	4	1975	Canada	304
Schwab	Corey	N	1996	2004	G	G	NA	73	180	November	4	1970	Canada	304
Andrews	Lloyd	N	1922	1925	LW	F	NA	NA	NA	November	4	1899	Canada	304
Meeking	Harry	N	1918	1927	LW	F	NA	67	160	November	4	1894	Canada	304
Friest	Ron	N	1981	1983	LW	F	NA	71	185	November	4	1958	Canada	304
Liba	Igor	N	1989	1989	LW	F	NA	73	192	November	4	1960	Slovakia	304
Brown	Dustin	N	2004	2009	LW	F	NA	73	205	November	4	1984	USA	304
Parkes	Ernie	N	1925	1925	RW	F	NA	70	150	November	4	1898	Canada	304
Jeremiah	Ed	N	1932	1932	RW	F	D	69	160	November	4	1905	USA	304
Bennett	Max	N	1936	1936	RW	F	NA	66	157	November	4	1912	Canada	304
Meeker	Howie	N	1947	1954	RW	F	NA	69	165	November	4	1924	Canada	304
Weiland	 Ralph 	Y	1929	1939	C	F	NA	67	150	November	5	1904	Canada	304
Cameron	Angus	N	1943	1943	C	F	NA	74	175	November	5	1921	Canada	304
Karlander	Al	N	1970	1973	C	F	NA	68	170	November	5	1946	Canada	304
Yashin	Alexei	N	1994	2007	C	F	NA	75	225	November	5	1973	Russia	304
Suzor	Mark	N	1977	1978	D	D	NA	73	212	November	5	1956	Canada	304
Komadoski	Neil	N	1973	1980	D	D	NA	74	200	November	5	1951	Canada	304
Curran	Brian	N	1984	1994	D	D	NA	77	220	November	5	1963	Canada	304
Pitlick	Lance	N	1995	2002	D	D	NA	73	205	November	5	1967	USA	304
Sutton	Ken	N	1991	2002	D	D	NA	73	205	November	5	1969	Canada	304
Brown	Sean	N	1997	2006	D	D	NA	75	215	November	5	1976	Canada	304
Enstrom	Tobias	N	2008	2009	D	D	NA	70	175	November	5	1984	Sweden	304
Schmidt	Otto	N	1943	1944	D	D	NA	70	157	November	5	1926	Canada	304
Cotton	Baldy	N	1926	1937	LW	F	NA	70	155	November	5	1902	Canada	304
Posa	Victor	N	1986	1986	LW	F	D	73	195	November	5	1966	Italy	304
Crawford	Lou	N	1990	1992	LW	F	NA	73	185	November	5	1962	Canada	304
Berezin	Sergei	N	1997	2003	LW	F	NA	70	200	November	5	1971	Russia	304
Zherdev	Nikolai	N	2004	2009	W	F	NA	74	205	November	5	1984	Russia	304
Aucoin	Keith	N	2006	2009	C	F	NA	69	187	November	6	1978	USA	304
Murray	Andrew	N	2008	2009	C	F	NA	74	216	November	6	1981	Canada	304
Buswell	Walt	N	1933	1940	D	D	NA	71	170	November	6	1907	Canada	304
Langlois	Albert	N	1958	1966	D	D	NA	73	205	November	6	1934	Canada	304
Edestrand	Darryl	N	1968	1979	D	D	NA	71	180	November	6	1945	Canada	304
Zetterstrom	Lars	N	1979	1979	D	D	NA	73	198	November	6	1953	Sweden	304
MacKinnon	Paul	N	1980	1984	D	D	NA	73	195	November	6	1958	Canada	304
Stuart	Brad	N	2000	2009	D	D	NA	74	213	November	6	1979	Canada	304
Boutin	Rollie	N	1979	1981	G	G	NA	69	179	November	6	1957	Canada	304
Legris	Claude	N	1981	1982	G	G	NA	69	160	November	6	1956	Canada	304
Michaud	Alfie	N	2000	2000	G	G	NA	70	179	November	6	1976	Canada	304
Klukay	Joe	N	1947	1956	LW	F	NA	73	182	November	6	1922	Canada	304
Pavelich	Marty	N	1948	1957	LW	F	NA	71	168	November	6	1927	Canada	304
Burton	Nelson	N	1978	1979	LW	F	NA	73	205	November	6	1957	Canada	304
Cole	Erik	N	2002	2009	LW	F	NA	74	205	November	6	1978	USA	304
Pankewicz	Greg	N	1994	1999	RW	F	NA	73	185	November	6	1970	Canada	304
Prystai	Metro	N	1948	1958	C	F	NA	68	155	November	7	1927	Canada	304
Johnson	Jim	N	1965	1972	C	F	NA	69	190	November	7	1942	Canada	304
Kraft	Ryan	N	2003	2003	C	F	NA	69	181	November	7	1975	USA	304
Schaefer	 Paul 	N	1937	1937	D	D	NA	70	190	November	7	1911	USA	304
Carruthers	Dwight	N	1966	1968	D	D	NA	70	186	November	7	1944	Canada	304
McAneeley	Ted	N	1973	1975	D	D	NA	69	185	November	7	1950	Canada	304
Commodore	Mike	N	2001	2009	D	D	NA	77	228	November	7	1979	Canada	304
Leclaire	Pascal	N	2004	2009	G	G	NA	74	200	November	7	1982	Canada	304
Crawford	Rusty	Y	1918	1919	LW	F	NA	71	165	November	7	1885	Canada	304
Hicke	Ernie	N	1971	1978	LW	F	NA	71	185	November	7	1947	Canada	304
Wilson	Murray	N	1973	1979	LW	F	NA	73	185	November	7	1951	Canada	304
Picard	Michel	N	1991	2001	LW	F	NA	71	190	November	7	1969	Canada	304
Ready	Ryan	N	2006	2006	LW	F	NA	74	195	November	7	1978	Canada	304
Brydson	Glenn	N	1931	1938	RW	F	NA	70	170	November	7	1910	Canada	304
Forsey	Jack	N	1943	1943	RW	F	NA	71	170	November	7	1914	Canada	304
Gracie	Bob	N	1931	1939	C	F	LW	69	155	November	8	1910	Canada	304
Thoresen	Patrick	N	2007	2008	C	F	NA	71	188	November	8	1983	Norway	304
Houde	Claude	N	1975	1976	D	D	NA	73	188	November	8	1947	Canada	304
Chorney	Marc	N	1981	1984	D	D	NA	73	200	November	8	1959	Canada	304
Haakana	Kari	N	2003	2003	D	D	NA	73	222	November	8	1973	Finland	304
Hnidy	Shane	N	2001	2009	D	D	NA	74	204	November	8	1975	Canada	304
Kaberle	Frantisek	N	2000	2009	D	D	NA	73	190	November	8	1973	Czech Republic	304
Franks	Jimmy	N	1938	1944	G	G	NA	71	156	November	8	1914	Canada	304
Bower	Johnny	Y	1954	1970	G	G	NA	71	189	November	8	1924	Canada	304
Peluso	Mike	N	1990	1998	LW	F	NA	76	225	November	8	1965	USA	304
Morrison	Gary	N	1980	1982	RW	F	NA	74	200	November	8	1955	USA	304
Jones	Keith	N	1993	2001	RW	F	NA	74	200	November	8	1968	Canada	304
Bednar	Jaroslav	N	2002	2004	RW	F	NA	73	198	November	8	1976	Czech Republic	304
Armstrong	Riley	N	2009	2009	RW	F	NA	71	185	November	8	1984	Canada	304
Olson	Dennis	N	1958	1958	C	F	NA	73	182	November	9	1934	Canada	304
Wright	John	N	1973	1975	C	F	NA	71	175	November	9	1948	Canada	304
Bucyk	Randy	N	1986	1988	C	F	NA	71	185	November	9	1962	Canada	304
Thurlby	Tom	N	1968	1968	D	D	NA	70	175	November	9	1938	Canada	304
Bowen	Jason	N	1993	1998	D	D	NA	76	220	November	9	1973	Canada	304
Gill	Todd	N	1985	2003	D	D	NA	73	180	November	9	1965	Canada	304
Neely	Bob	N	1974	1978	LW	F	NA	73	210	November	9	1953	Canada	304
Hawryliw	Neil	N	1982	1982	RW	F	NA	71	185	November	9	1955	Canada	304
Guerin	Bill	N	1992	2009	RW	F	NA	74	220	November	9	1970	USA	304
Iggulden	Mike	N	2008	2009	RW	F	NA	75	215	November	9	1982	Canada	304
Sutherland	Bill	N	1968	1972	C	F	NA	70	160	November	10	1934	Canada	304
Wylie	Duane	N	1975	1977	C	F	NA	68	170	November	10	1950	USA	304
Carroll	Greg	N	1979	1980	C	F	NA	73	185	November	10	1956	Canada	304
Beddoes	Clayton	N	1996	1997	C	F	NA	71	190	November	10	1970	Canada	304
Hlinka	Jaroslav	N	2008	2008	C	F	NA	70	185	November	10	1976	Czech Republic	304
Murray	Allan	N	1934	1940	D	D	NA	67	165	November	10	1908	Canada	304
Hornung	Larry	N	1971	1972	D	D	NA	73	190	November	10	1945	Canada	304
Stewart	Bob	N	1972	1980	D	D	NA	73	206	November	10	1950	Canada	304
Schnabel	Robert	N	2002	2004	D	D	NA	77	230	November	10	1978	Czech Republic	304
Hulse	Cale	N	1996	2006	D	D	NA	75	220	November	10	1973	Canada	304
Peckham	Theo	N	2008	2009	D	D	NA	74	223	November	10	1987	Canada	304
Smith	Al	N	1966	1981	G	G	NA	73	200	November	10	1945	Canada	304
Holland	Ken	N	1981	1984	G	G	NA	68	160	November	10	1955	Canada	304
Maki	Wayne	N	1968	1973	LW	F	NA	73	185	November	10	1944	Canada	304
Larmer	Jeff	N	1982	1986	LW	F	NA	70	175	November	10	1962	Canada	304
Selmser	Sean	N	2001	2001	LW	F	NA	73	195	November	10	1974	Canada	304
DeFauw	Brad	N	2003	2003	LW	F	NA	74	220	November	10	1977	USA	304
Leclerc	Mike	N	1997	2006	LW	F	NA	74	208	November	10	1976	Canada	304
Huselius	Kristian	N	2002	2009	LW	F	NA	73	179	November	10	1978	Sweden	304
Boucher	Billy	N	1922	1928	RW	F	NA	67	155	November	10	1899	Canada	304
Toupin	Jacques	N	1944	1944	RW	F	NA	67	155	November	10	1910	Canada	304
Saleski	Don	N	1972	1980	RW	F	NA	75	205	November	10	1949	Canada	304
Ward	Ed	N	1994	2001	RW	F	NA	75	220	November	10	1969	Canada	304
Pettinger	Gord	N	1933	1940	C	F	NA	73	175	November	11	1911	Canada	304
Chisholm	Art	N	1961	1961	C	F	D	69	160	November	11	1934	USA	304
Cullen	Brian	N	1955	1961	C	F	NA	70	160	November	11	1933	Canada	304
Kabel	 Robert 	N	1960	1961	C	F	NA	73	183	November	11	1934	Canada	304
Hostak	Martin	N	1991	1992	C	F	NA	75	198	November	11	1967	Czech Republic	304
Kelly	Chris	N	2004	2009	C	F	LW	73	195	November	11	1980	Canada	304
Gelineau	Jack	N	1949	1954	G	G	NA	73	180	November	11	1924	Canada	304
Lumley	Harry	Y	1944	1960	G	G	NA	73	195	November	11	1926	Canada	304
Schmidt	Jackie/John	N	1943	1943	LW	F	NA	70	155	November	11	1924	Canada	304
Heath	Randy	N	1985	1986	LW	F	NA	68	160	November	11	1964	Canada	304
Felsner	Brian	N	1998	1998	LW	F	NA	71	189	November	11	1972	USA	304
Konowalchuk	Steve	N	1992	2006	LW	F	NA	73	207	November	11	1972	USA	304
Snow	Sandy	N	1969	1969	RW	F	NA	73	175	November	11	1946	Canada	304
Bergeron	Michel	N	1975	1979	RW	F	NA	70	170	November	11	1954	Canada	304
Wells	Chris	N	1996	2000	C	F	NA	78	223	November	12	1975	Canada	304
Ryan	Matt	N	2006	2006	C	F	NA	71	185	November	12	1983	Canada	304
Little	Bryan	N	2008	2009	C	F	NA	71	200	November	12	1987	Canada	304
Myles	Vic	N	1943	1943	D	D	NA	73	208	November	12	1915	Canada	304
Boo	Jim	N	1978	1978	D	D	NA	73	200	November	12	1954	USA	304
Hubick	Greg	N	1976	1980	D	D	NA	71	185	November	12	1951	Canada	304
Hoganson	Paul	N	1971	1971	G	G	NA	71	175	November	12	1949	Canada	304
DeJordy	Denis	N	1963	1974	G	G	NA	69	185	November	12	1938	Canada	304
Johnson	Bob	N	1973	1975	G	G	NA	73	185	November	12	1948	USA	304
Munro	Adam	N	2004	2006	G	G	NA	74	219	November	12	1982	USA	304
Peer	Bert	N	1940	1940	RW	F	NA	71	175	November	12	1910	Canada	304
Leclerc	Rene	N	1969	1971	RW	F	NA	71	165	November	12	1947	Canada	304
Currie	Tony	N	1978	1985	RW	F	NA	71	166	November	12	1957	Canada	304
Hunter	Mark	N	1982	1993	RW	F	NA	73	200	November	12	1962	Canada	304
Kravets	Mikhail	N	1992	1993	RW	F	NA	70	195	November	12	1963	Russia	304
Lunde	Len	N	1959	1971	C	F	NA	73	194	November	13	1936	Canada	304
Orlando	Gates	N	1985	1987	C	F	NA	68	180	November	13	1962	Canada	304
Perreault	Gilbert	Y	1971	1987	C	F	NA	73	180	November	13	1950	Canada	304
Hillman	Wayne	N	1962	1973	D	D	NA	73	205	November	13	1938	Canada	304
Cornforth	Mark	N	1996	1996	D	D	NA	73	193	November	13	1972	Canada	304
Garrison	Jason	N	2009	2009	D	D	NA	74	200	November	13	1984	Canada	304
Stewart	Charles	N	1925	1927	G	G	NA	67	140	November	13	1895	Canada	304
Guenette	Steve	N	1987	1991	G	G	NA	70	175	November	13	1965	Canada	304
Fitzpatrick	Mark	N	1989	2000	G	G	NA	74	195	November	13	1968	Canada	304
Gassoff	Brad	N	1976	1979	LW	F	NA	71	195	November	13	1955	Canada	304
Panteleev	Grigori	N	1993	1996	LW	F	NA	69	190	November	13	1972	Russia	304
Pihlman	Tuomas	N	2004	2007	LW	F	NA	74	215	November	13	1982	Finland	304
Boyd	Irwin	N	1932	1944	RW	F	NA	70	152	November	13	1908	USA	304
Drolet	Rene	N	1972	1975	RW	F	NA	68	160	November	13	1944	Canada	304
Augusta	Patrik	N	1994	1999	RW	F	NA	70	170	November	13	1969	Czech Republic	304
Kolnik	Juraj	N	2001	2007	RW	F	NA	70	190	November	13	1980	Slovakia	304
Oliver	Murray	N	1958	1975	C	F	NA	70	170	November	14	1937	Canada	304
Kryzanowski	Ed	N	1949	1953	D	D	NA	71	175	November	14	1925	Canada	304
Seiling	Rod	N	1963	1979	D	D	NA	73	195	November	14	1944	Canada	304
Watson	Bryan	N	1964	1979	D	D	NA	69	175	November	14	1942	Canada	304
Seppa	Jyrki	N	1984	1984	D	D	NA	73	189	November	14	1961	Finland	304
Gronstrand	Jari	N	1987	1991	D	D	NA	75	195	November	14	1962	Finland	304
Andrusak	Greg	N	1994	2000	D	D	NA	73	195	November	14	1969	Canada	304
Schultz	Ray	N	1998	2003	D	D	NA	74	215	November	14	1976	Canada	304
Allen	Bobby	N	2003	2008	D	D	NA	73	201	November	14	1978	USA	304
